"slurm_task_id","trial_id","relative_update","cross_counter","cross_counter_str","first_cross_update"
295,893,2728,1,"First",NA
295,933,4864,1,"First",NA
296,7,2762,1,"First",NA
296,51,698,1,"First",NA
296,147,1152,1,"First",NA
296,152,4352,1,"First",NA
296,267,1480,1,"First",NA
296,275,3199,1,"First",NA
296,283,3226,1,"First",NA
296,301,2069,1,"First",NA
296,359,2657,1,"First",NA
296,544,568,1,"First",NA
296,568,193,1,"First",NA
296,605,3531,1,"First",NA
296,679,1228,1,"First",NA
296,686,2390,1,"First",NA
296,714,1810,1,"First",NA
296,731,4017,1,"First",NA
296,837,2610,1,"First",NA
296,848,1343,1,"First",NA
297,22,424,1,"First",NA
297,56,121,1,"First",NA
297,152,4056,1,"First",NA
297,153,1801,1,"First",NA
297,174,2567,1,"First",NA
297,424,4765,1,"First",NA
297,574,768,1,"First",NA
297,586,2069,1,"First",NA
297,739,2717,1,"First",NA
297,743,3183,1,"First",NA
297,786,3955,1,"First",NA
297,839,2658,1,"First",NA
297,880,2880,1,"First",NA
298,35,1830,1,"First",NA
298,85,1438,1,"First",NA
298,113,3960,1,"First",NA
298,185,4015,1,"First",NA
298,220,4882,1,"First",NA
298,242,3664,1,"First",NA
298,291,3402,1,"First",NA
298,327,3351,1,"First",NA
298,347,2969,1,"First",NA
298,356,4518,1,"First",NA
298,445,1758,1,"First",NA
298,602,3771,1,"First",NA
298,616,4066,1,"First",NA
298,779,340,1,"First",NA
298,802,1457,1,"First",NA
298,805,2011,1,"First",NA
298,867,4255,1,"First",NA
298,906,2658,1,"First",NA
298,978,1430,1,"First",NA
299,202,3828,1,"First",NA
299,269,2538,1,"First",NA
299,292,4213,1,"First",NA
299,371,710,1,"First",NA
299,373,3669,1,"First",NA
299,573,1442,1,"First",NA
299,627,3856,1,"First",NA
299,698,233,1,"First",NA
299,714,631,1,"First",NA
299,916,1619,1,"First",NA
299,920,1890,1,"First",NA
300,134,4977,1,"First",NA
300,160,2267,1,"First",NA
300,497,277,1,"First",NA
300,558,4093,1,"First",NA
300,577,454,1,"First",NA
300,581,3294,1,"First",NA
300,683,2239,1,"First",NA
300,693,2832,1,"First",NA
300,752,485,1,"First",NA
300,870,4922,1,"First",NA
300,937,2304,1,"First",NA
300,1000,3847,1,"First",NA
301,123,3904,1,"First",NA
301,136,4751,1,"First",NA
301,140,2675,1,"First",NA
301,268,1659,1,"First",NA
301,278,2748,1,"First",NA
301,392,2007,1,"First",NA
301,463,1594,1,"First",NA
301,602,4088,1,"First",NA
301,650,2991,1,"First",NA
301,667,415,1,"First",NA
301,690,2510,1,"First",NA
301,797,688,1,"First",NA
301,818,3256,1,"First",NA
301,823,2068,1,"First",NA
301,967,2947,1,"First",NA
302,106,534,1,"First",NA
302,352,4614,1,"First",NA
302,376,647,1,"First",NA
302,647,4490,1,"First",NA
302,745,1196,1,"First",NA
302,835,2759,1,"First",NA
302,936,1186,1,"First",NA
302,999,3663,1,"First",NA
303,44,3820,1,"First",NA
303,48,4732,1,"First",NA
303,65,3974,1,"First",NA
303,133,3699,1,"First",NA
303,264,4189,1,"First",NA
303,273,4688,1,"First",NA
303,304,926,1,"First",NA
303,305,1203,1,"First",NA
303,317,1015,1,"First",NA
303,332,1968,1,"First",NA
303,471,4119,1,"First",NA
303,475,2864,1,"First",NA
303,562,2110,1,"First",NA
303,567,246,1,"First",NA
303,672,4659,1,"First",NA
303,712,2203,1,"First",NA
303,716,4131,1,"First",NA
303,745,3059,1,"First",NA
304,17,1723,1,"First",NA
304,27,3435,1,"First",NA
304,30,396,1,"First",NA
304,54,3129,1,"First",NA
304,125,1404,1,"First",NA
304,330,4040,1,"First",NA
304,377,701,1,"First",NA
304,524,2418,1,"First",NA
304,545,624,1,"First",NA
304,688,1512,1,"First",NA
304,881,2547,1,"First",NA
304,962,1391,1,"First",NA
305,42,410,1,"First",NA
305,160,1891,1,"First",NA
305,251,2008,1,"First",NA
305,361,3155,1,"First",NA
305,394,4006,1,"First",NA
305,452,4421,1,"First",NA
305,572,516,1,"First",NA
305,604,1091,1,"First",NA
305,632,705,1,"First",NA
305,645,4934,1,"First",NA
305,683,3458,1,"First",NA
305,770,1991,1,"First",NA
305,797,521,1,"First",NA
305,896,1170,1,"First",NA
305,905,3030,1,"First",NA
305,929,4356,1,"First",NA
306,170,2175,1,"First",NA
306,173,2525,1,"First",NA
306,414,2531,1,"First",NA
306,474,1332,1,"First",NA
306,484,635,1,"First",NA
306,485,4491,1,"First",NA
306,626,3114,1,"First",NA
306,637,4953,1,"First",NA
306,640,1535,1,"First",NA
306,656,2331,1,"First",NA
306,728,2407,1,"First",NA
306,771,1278,1,"First",NA
306,793,2876,1,"First",NA
306,805,1798,1,"First",NA
306,838,1208,1,"First",NA
306,932,1235,1,"First",NA
306,963,4134,1,"First",NA
307,121,3374,1,"First",NA
307,237,4258,1,"First",NA
307,292,4383,1,"First",NA
307,332,375,1,"First",NA
307,376,2420,1,"First",NA
307,455,3497,1,"First",NA
307,572,1448,1,"First",NA
307,663,4902,1,"First",NA
307,816,443,1,"First",NA
308,66,4715,1,"First",NA
308,81,1721,1,"First",NA
308,152,939,1,"First",NA
308,272,4620,1,"First",NA
308,325,3432,1,"First",NA
308,365,163,1,"First",NA
308,458,3975,1,"First",NA
308,570,452,1,"First",NA
308,619,321,1,"First",NA
308,636,3579,1,"First",NA
308,697,3563,1,"First",NA
308,709,636,1,"First",NA
308,759,2839,1,"First",NA
308,813,1188,1,"First",NA
308,844,562,1,"First",NA
308,863,757,1,"First",NA
308,868,1769,1,"First",NA
309,86,1427,1,"First",NA
309,156,4540,1,"First",NA
309,176,3791,1,"First",NA
309,588,2499,1,"First",NA
309,698,3918,1,"First",NA
309,850,2030,1,"First",NA
309,880,3657,1,"First",NA
309,961,561,1,"First",NA
309,994,4265,1,"First",NA
310,46,4353,1,"First",NA
310,172,1694,1,"First",NA
310,208,3989,1,"First",NA
310,312,1971,1,"First",NA
310,528,675,1,"First",NA
310,530,3386,1,"First",NA
310,894,3854,1,"First",NA
311,45,4984,1,"First",NA
311,118,946,1,"First",NA
311,160,3245,1,"First",NA
311,266,4183,1,"First",NA
311,368,1658,1,"First",NA
311,401,308,1,"First",NA
311,623,2528,1,"First",NA
311,632,3047,1,"First",NA
311,794,4403,1,"First",NA
311,823,1231,1,"First",NA
311,826,1460,1,"First",NA
311,863,3024,1,"First",NA
311,972,4349,1,"First",NA
312,33,2024,1,"First",NA
312,123,3950,1,"First",NA
312,142,2569,1,"First",NA
312,263,1766,1,"First",NA
312,277,1881,1,"First",NA
312,355,1836,1,"First",NA
312,497,4648,1,"First",NA
312,500,223,1,"First",NA
312,648,376,1,"First",NA
312,784,4114,1,"First",NA
312,871,3773,1,"First",NA
312,925,282,1,"First",NA
312,983,2086,1,"First",NA
313,87,4470,1,"First",NA
313,172,4266,1,"First",NA
313,206,935,1,"First",NA
313,303,1773,1,"First",NA
313,308,2557,1,"First",NA
313,416,4547,1,"First",NA
313,601,4963,1,"First",NA
313,637,1284,1,"First",NA
313,686,3980,1,"First",NA
313,816,475,1,"First",NA
313,846,484,1,"First",NA
313,989,1131,1,"First",NA
314,19,2630,1,"First",NA
314,29,3474,1,"First",NA
314,309,4787,1,"First",NA
314,347,3508,1,"First",NA
314,480,4641,1,"First",NA
314,489,3276,1,"First",NA
314,505,4678,1,"First",NA
314,548,4343,1,"First",NA
314,586,4180,1,"First",NA
314,864,3181,1,"First",NA
315,86,1008,1,"First",NA
315,178,4683,1,"First",NA
315,325,3259,1,"First",NA
315,339,2024,1,"First",NA
315,380,3760,1,"First",NA
315,468,1343,1,"First",NA
315,485,2221,1,"First",NA
315,576,4004,1,"First",NA
315,883,3588,1,"First",NA
315,945,2549,1,"First",NA
316,82,3982,1,"First",NA
316,225,3611,1,"First",NA
316,237,1392,1,"First",NA
316,323,4507,1,"First",NA
316,344,3990,1,"First",NA
316,397,4701,1,"First",NA
316,408,4715,1,"First",NA
316,484,1536,1,"First",NA
316,533,2477,1,"First",NA
316,605,2437,1,"First",NA
316,618,1236,1,"First",NA
316,687,2161,1,"First",NA
316,793,641,1,"First",NA
316,901,3180,1,"First",NA
316,946,3149,1,"First",NA
317,66,4005,1,"First",NA
317,93,2679,1,"First",NA
317,110,1297,1,"First",NA
317,118,4228,1,"First",NA
317,144,2338,1,"First",NA
317,202,4632,1,"First",NA
317,208,4380,1,"First",NA
317,294,2095,1,"First",NA
317,487,2291,1,"First",NA
317,496,173,1,"First",NA
317,639,4085,1,"First",NA
317,735,1973,1,"First",NA
317,766,1150,1,"First",NA
317,843,2344,1,"First",NA
317,847,1382,1,"First",NA
317,849,1126,1,"First",NA
317,999,2007,1,"First",NA
318,102,2752,1,"First",NA
318,116,2648,1,"First",NA
318,201,471,1,"First",NA
318,299,1822,1,"First",NA
318,300,2248,1,"First",NA
318,425,3877,1,"First",NA
318,427,377,1,"First",NA
318,578,1871,1,"First",NA
318,609,430,1,"First",NA
318,727,2023,1,"First",NA
318,803,1469,1,"First",NA
318,927,3417,1,"First",NA
318,949,609,1,"First",NA
319,50,4359,1,"First",NA
319,56,443,1,"First",NA
319,90,867,1,"First",NA
319,98,2279,1,"First",NA
319,139,3653,1,"First",NA
319,145,1617,1,"First",NA
319,155,2465,1,"First",NA
319,175,1431,1,"First",NA
319,362,212,1,"First",NA
319,370,845,1,"First",NA
319,399,1783,1,"First",NA
319,445,4049,1,"First",NA
319,462,2589,1,"First",NA
319,481,2496,1,"First",NA
319,491,2670,1,"First",NA
319,503,3739,1,"First",NA
319,509,3088,1,"First",NA
319,692,1840,1,"First",NA
319,896,3603,1,"First",NA
319,1000,4698,1,"First",NA
320,29,2748,1,"First",NA
320,69,1330,1,"First",NA
320,99,3650,1,"First",NA
320,104,154,1,"First",NA
320,200,2955,1,"First",NA
320,245,394,1,"First",NA
320,252,907,1,"First",NA
320,302,1442,1,"First",NA
320,318,4644,1,"First",NA
320,495,3748,1,"First",NA
320,562,363,1,"First",NA
320,565,4184,1,"First",NA
320,604,1815,1,"First",NA
320,658,1212,1,"First",NA
321,119,1500,1,"First",NA
321,199,1488,1,"First",NA
321,281,688,1,"First",NA
321,304,4179,1,"First",NA
321,403,2309,1,"First",NA
321,521,3669,1,"First",NA
321,541,3058,1,"First",NA
321,664,3099,1,"First",NA
321,767,971,1,"First",NA
321,926,3878,1,"First",NA
321,952,2303,1,"First",NA
322,224,3549,1,"First",NA
322,264,2311,1,"First",NA
322,275,364,1,"First",NA
322,349,3050,1,"First",NA
322,351,1690,1,"First",NA
322,413,754,1,"First",NA
322,515,252,1,"First",NA
322,720,4975,1,"First",NA
322,836,4074,1,"First",NA
322,938,2821,1,"First",NA
323,17,4957,1,"First",NA
323,76,2442,1,"First",NA
323,190,4631,1,"First",NA
323,204,1829,1,"First",NA
323,371,2532,1,"First",NA
323,377,1185,1,"First",NA
323,380,4249,1,"First",NA
323,504,1180,1,"First",NA
323,506,1751,1,"First",NA
323,507,4046,1,"First",NA
323,594,718,1,"First",NA
323,636,612,1,"First",NA
323,814,813,1,"First",NA
323,868,3623,1,"First",NA
324,21,2579,1,"First",NA
324,152,3857,1,"First",NA
324,183,1845,1,"First",NA
324,250,152,1,"First",NA
324,320,431,1,"First",NA
324,328,66,1,"First",NA
324,490,1217,1,"First",NA
324,537,1595,1,"First",NA
324,559,1773,1,"First",NA
324,594,744,1,"First",NA
324,604,3425,1,"First",NA
324,634,2383,1,"First",NA
324,673,3994,1,"First",NA
324,708,2943,1,"First",NA
324,725,539,1,"First",NA
324,742,4229,1,"First",NA
324,989,2948,1,"First",NA
325,8,4435,1,"First",NA
325,21,524,1,"First",NA
325,49,3689,1,"First",NA
325,125,4666,1,"First",NA
325,128,3783,1,"First",NA
325,308,1112,1,"First",NA
325,384,647,1,"First",NA
325,404,3684,1,"First",NA
325,428,653,1,"First",NA
325,441,650,1,"First",NA
325,621,2289,1,"First",NA
325,672,2679,1,"First",NA
325,748,4768,1,"First",NA
325,838,2712,1,"First",NA
325,954,522,1,"First",NA
325,965,2852,1,"First",NA
325,986,1610,1,"First",NA
326,37,2891,1,"First",NA
326,96,1374,1,"First",NA
326,163,846,1,"First",NA
326,170,1393,1,"First",NA
326,268,931,1,"First",NA
326,297,4725,1,"First",NA
326,323,3031,1,"First",NA
326,471,3019,1,"First",NA
326,493,4250,1,"First",NA
326,558,154,1,"First",NA
326,564,2418,1,"First",NA
326,612,1961,1,"First",NA
326,745,340,1,"First",NA
326,768,3049,1,"First",NA
326,780,3595,1,"First",NA
326,869,4149,1,"First",NA
326,940,1965,1,"First",NA
326,977,3184,1,"First",NA
327,105,4549,1,"First",NA
327,234,3043,1,"First",NA
327,246,3932,1,"First",NA
327,395,3044,1,"First",NA
327,523,105,1,"First",NA
327,526,3377,1,"First",NA
327,782,1240,1,"First",NA
327,955,3856,1,"First",NA
328,14,514,1,"First",NA
328,68,1368,1,"First",NA
328,158,1992,1,"First",NA
328,186,4074,1,"First",NA
328,233,3976,1,"First",NA
328,287,1063,1,"First",NA
328,410,1031,1,"First",NA
328,434,4365,1,"First",NA
328,443,1012,1,"First",NA
328,530,4931,1,"First",NA
328,546,1244,1,"First",NA
328,556,2729,1,"First",NA
328,580,1342,1,"First",NA
328,622,935,1,"First",NA
328,632,3021,1,"First",NA
328,755,2178,1,"First",NA
328,831,3707,1,"First",NA
328,862,2687,1,"First",NA
328,914,1585,1,"First",NA
328,950,1493,1,"First",NA
329,229,4370,1,"First",NA
329,279,1864,1,"First",NA
329,399,1687,1,"First",NA
329,408,4692,1,"First",NA
329,491,4306,1,"First",NA
329,611,2335,1,"First",NA
329,649,3279,1,"First",NA
329,703,4144,1,"First",NA
329,955,1972,1,"First",NA
329,967,1439,1,"First",NA
330,110,4824,1,"First",NA
330,177,958,1,"First",NA
330,205,4977,1,"First",NA
330,290,207,1,"First",NA
330,305,4395,1,"First",NA
330,477,2685,1,"First",NA
330,501,4538,1,"First",NA
330,520,2732,1,"First",NA
330,593,3055,1,"First",NA
330,873,4061,1,"First",NA
330,897,2151,1,"First",NA
330,948,733,1,"First",NA
331,208,4648,1,"First",NA
331,286,2645,1,"First",NA
331,351,3048,1,"First",NA
331,372,2522,1,"First",NA
331,483,581,1,"First",NA
331,528,4157,1,"First",NA
331,635,2007,1,"First",NA
331,668,1478,1,"First",NA
331,853,1369,1,"First",NA
332,9,707,1,"First",NA
332,180,2621,1,"First",NA
332,270,1640,1,"First",NA
332,306,1030,1,"First",NA
332,452,4260,1,"First",NA
332,507,995,1,"First",NA
332,628,250,1,"First",NA
332,665,2439,1,"First",NA
332,675,1691,1,"First",NA
332,723,2584,1,"First",NA
332,725,2238,1,"First",NA
332,784,1243,1,"First",NA
332,789,3506,1,"First",NA
332,859,3327,1,"First",NA
333,58,4816,1,"First",NA
333,532,3822,1,"First",NA
333,608,4428,1,"First",NA
333,724,4272,1,"First",NA
333,748,2773,1,"First",NA
333,839,4809,1,"First",NA
333,883,2583,1,"First",NA
333,893,256,1,"First",NA
334,139,1713,1,"First",NA
334,166,3448,1,"First",NA
334,273,2014,1,"First",NA
334,276,4519,1,"First",NA
334,333,4005,1,"First",NA
334,693,3621,1,"First",NA
334,755,111,1,"First",NA
334,886,4253,1,"First",NA
335,41,4449,1,"First",NA
335,164,3901,1,"First",NA
335,169,4655,1,"First",NA
335,301,4810,1,"First",NA
335,328,4081,1,"First",NA
335,456,928,1,"First",NA
335,465,2968,1,"First",NA
335,468,4061,1,"First",NA
335,541,2789,1,"First",NA
335,573,4426,1,"First",NA
335,609,839,1,"First",NA
335,622,3946,1,"First",NA
335,703,2319,1,"First",NA
335,765,644,1,"First",NA
335,821,1262,1,"First",NA
335,831,1023,1,"First",NA
335,879,3141,1,"First",NA
335,903,2665,1,"First",NA
335,927,1393,1,"First",NA
335,941,4662,1,"First",NA
335,944,1642,1,"First",NA
335,947,1659,1,"First",NA
335,962,1084,1,"First",NA
336,144,3093,1,"First",NA
336,171,1066,1,"First",NA
336,302,1842,1,"First",NA
336,465,2998,1,"First",NA
336,522,4283,1,"First",NA
336,526,3731,1,"First",NA
336,713,4270,1,"First",NA
336,815,2948,1,"First",NA
337,29,3858,1,"First",NA
337,301,875,1,"First",NA
337,310,3938,1,"First",NA
337,414,4082,1,"First",NA
337,420,4050,1,"First",NA
337,487,4933,1,"First",NA
337,529,4038,1,"First",NA
337,536,3412,1,"First",NA
337,555,523,1,"First",NA
337,594,2892,1,"First",NA
337,664,2834,1,"First",NA
337,721,4359,1,"First",NA
337,767,1860,1,"First",NA
337,803,2659,1,"First",NA
337,864,2223,1,"First",NA
337,866,2587,1,"First",NA
337,911,2773,1,"First",NA
337,976,2936,1,"First",NA
337,987,3576,1,"First",NA
338,27,1571,1,"First",NA
338,120,3823,1,"First",NA
338,512,3900,1,"First",NA
338,679,243,1,"First",NA
338,723,568,1,"First",NA
338,816,722,1,"First",NA
338,835,1909,1,"First",NA
338,861,3286,1,"First",NA
338,862,3980,1,"First",NA
338,892,1075,1,"First",NA
339,59,1095,1,"First",NA
339,144,4982,1,"First",NA
339,199,3840,1,"First",NA
339,226,4274,1,"First",NA
339,259,2843,1,"First",NA
339,347,205,1,"First",NA
339,360,1958,1,"First",NA
339,379,4355,1,"First",NA
339,428,2809,1,"First",NA
339,526,229,1,"First",NA
339,539,4235,1,"First",NA
339,579,866,1,"First",NA
339,704,265,1,"First",NA
339,781,1738,1,"First",NA
339,793,935,1,"First",NA
339,795,2881,1,"First",NA
339,870,2624,1,"First",NA
339,882,3549,1,"First",NA
339,954,2741,1,"First",NA
339,969,4068,1,"First",NA
339,981,2310,1,"First",NA
340,96,152,1,"First",NA
340,115,953,1,"First",NA
340,186,3039,1,"First",NA
340,357,1226,1,"First",NA
340,467,2562,1,"First",NA
340,525,3959,1,"First",NA
340,677,2564,1,"First",NA
340,688,2018,1,"First",NA
340,905,3017,1,"First",NA
341,117,4198,1,"First",NA
341,140,243,1,"First",NA
341,141,2763,1,"First",NA
341,150,2599,1,"First",NA
341,296,776,1,"First",NA
341,326,2484,1,"First",NA
341,495,544,1,"First",NA
341,698,3831,1,"First",NA
341,766,1595,1,"First",NA
341,771,1130,1,"First",NA
341,800,4775,1,"First",NA
341,895,1690,1,"First",NA
341,938,4999,1,"First",NA
341,976,1800,1,"First",NA
342,15,676,1,"First",NA
342,16,3308,1,"First",NA
342,99,4689,1,"First",NA
342,279,3926,1,"First",NA
342,324,3103,1,"First",NA
342,342,1419,1,"First",NA
342,444,3617,1,"First",NA
342,627,3142,1,"First",NA
342,732,2115,1,"First",NA
342,733,2078,1,"First",NA
342,843,1038,1,"First",NA
342,869,4503,1,"First",NA
342,950,3652,1,"First",NA
343,52,1204,1,"First",NA
343,57,92,1,"First",NA
343,116,1742,1,"First",NA
343,159,2110,1,"First",NA
343,217,4688,1,"First",NA
343,220,2524,1,"First",NA
343,330,2477,1,"First",NA
343,440,2835,1,"First",NA
343,460,4501,1,"First",NA
343,500,804,1,"First",NA
343,509,2524,1,"First",NA
343,523,3418,1,"First",NA
343,568,2024,1,"First",NA
343,662,2071,1,"First",NA
344,37,4086,1,"First",NA
344,41,1706,1,"First",NA
344,289,3840,1,"First",NA
344,427,1425,1,"First",NA
344,575,2002,1,"First",NA
344,760,1095,1,"First",NA
344,965,4527,1,"First",NA
344,967,4515,1,"First",NA
345,309,662,1,"First",NA
345,470,3296,1,"First",NA
345,711,3658,1,"First",NA
345,795,2863,1,"First",NA
345,977,2016,1,"First",NA
346,14,3599,1,"First",NA
346,39,4808,1,"First",NA
346,118,2273,1,"First",NA
346,136,1561,1,"First",NA
346,190,204,1,"First",NA
346,233,4083,1,"First",NA
346,349,2224,1,"First",NA
346,357,546,1,"First",NA
346,400,2759,1,"First",NA
346,424,1898,1,"First",NA
346,526,4755,1,"First",NA
346,670,4092,1,"First",NA
346,674,4006,1,"First",NA
346,766,813,1,"First",NA
346,779,3914,1,"First",NA
346,828,3756,1,"First",NA
347,16,3713,1,"First",NA
347,281,4992,1,"First",NA
347,348,3017,1,"First",NA
347,539,1244,1,"First",NA
347,798,618,1,"First",NA
348,14,1758,1,"First",NA
348,78,1040,1,"First",NA
348,303,2802,1,"First",NA
348,410,4057,1,"First",NA
348,437,1146,1,"First",NA
348,448,1320,1,"First",NA
348,503,1676,1,"First",NA
348,634,1397,1,"First",NA
348,740,2140,1,"First",NA
348,854,3173,1,"First",NA
349,40,3235,1,"First",NA
349,64,2953,1,"First",NA
349,198,1223,1,"First",NA
349,217,4033,1,"First",NA
349,256,2242,1,"First",NA
349,269,458,1,"First",NA
349,460,2896,1,"First",NA
349,468,4662,1,"First",NA
349,515,344,1,"First",NA
349,562,1131,1,"First",NA
349,723,4260,1,"First",NA
349,744,1577,1,"First",NA
349,787,4747,1,"First",NA
349,978,2398,1,"First",NA
350,58,3059,1,"First",NA
350,85,2218,1,"First",NA
350,332,4081,1,"First",NA
350,432,3495,1,"First",NA
350,444,2035,1,"First",NA
350,501,3008,1,"First",NA
350,574,4920,1,"First",NA
350,639,627,1,"First",NA
350,660,3914,1,"First",NA
350,804,4471,1,"First",NA
350,806,2448,1,"First",NA
350,991,948,1,"First",NA
351,176,3651,1,"First",NA
351,223,1892,1,"First",NA
351,305,4895,1,"First",NA
351,380,1692,1,"First",NA
351,458,3227,1,"First",NA
351,524,4074,1,"First",NA
351,586,421,1,"First",NA
351,613,3387,1,"First",NA
351,687,3748,1,"First",NA
351,898,373,1,"First",NA
352,16,2354,1,"First",NA
352,172,709,1,"First",NA
352,174,548,1,"First",NA
352,199,2877,1,"First",NA
352,279,4732,1,"First",NA
352,347,4786,1,"First",NA
352,413,4816,1,"First",NA
352,431,1553,1,"First",NA
352,435,2882,1,"First",NA
352,442,1303,1,"First",NA
352,531,2880,1,"First",NA
352,538,994,1,"First",NA
352,682,3864,1,"First",NA
352,915,1252,1,"First",NA
353,99,1179,1,"First",NA
353,121,4686,1,"First",NA
353,136,2261,1,"First",NA
353,340,4025,1,"First",NA
353,402,655,1,"First",NA
353,412,4402,1,"First",NA
353,530,1712,1,"First",NA
353,599,4757,1,"First",NA
353,619,796,1,"First",NA
353,626,4351,1,"First",NA
353,658,4241,1,"First",NA
353,675,2882,1,"First",NA
353,684,3399,1,"First",NA
353,688,3571,1,"First",NA
353,716,947,1,"First",NA
353,830,4719,1,"First",NA
353,843,399,1,"First",NA
354,63,3358,1,"First",NA
354,173,221,1,"First",NA
354,375,990,1,"First",NA
354,389,566,1,"First",NA
354,393,4431,1,"First",NA
354,447,828,1,"First",NA
354,450,1432,1,"First",NA
354,514,4778,1,"First",NA
354,601,3715,1,"First",NA
354,638,1211,1,"First",NA
354,646,4939,1,"First",NA
354,748,3410,1,"First",NA
354,840,4153,1,"First",NA
354,848,1887,1,"First",NA
354,849,987,1,"First",NA
355,11,4204,1,"First",NA
355,16,2722,1,"First",NA
355,34,4833,1,"First",NA
355,41,2028,1,"First",NA
355,151,2821,1,"First",NA
355,194,3548,1,"First",NA
355,258,825,1,"First",NA
355,307,1528,1,"First",NA
355,355,2408,1,"First",NA
355,398,3080,1,"First",NA
355,404,1367,1,"First",NA
355,458,2043,1,"First",NA
355,558,3285,1,"First",NA
355,660,1950,1,"First",NA
355,727,1230,1,"First",NA
355,853,968,1,"First",NA
356,402,2696,1,"First",NA
356,573,1388,1,"First",NA
356,577,2277,1,"First",NA
356,613,2573,1,"First",NA
356,666,985,1,"First",NA
356,691,2439,1,"First",NA
356,822,2810,1,"First",NA
357,80,1257,1,"First",NA
357,105,175,1,"First",NA
357,155,3416,1,"First",NA
357,157,4221,1,"First",NA
357,354,2259,1,"First",NA
357,389,1655,1,"First",NA
357,405,4563,1,"First",NA
357,510,2156,1,"First",NA
357,604,3115,1,"First",NA
357,722,500,1,"First",NA
357,818,2893,1,"First",NA
357,912,2103,1,"First",NA
357,989,2617,1,"First",NA
358,46,1316,1,"First",NA
358,54,1446,1,"First",NA
358,63,3531,1,"First",NA
358,91,909,1,"First",NA
358,162,4304,1,"First",NA
358,261,3814,1,"First",NA
358,305,4881,1,"First",NA
358,348,4324,1,"First",NA
358,374,120,1,"First",NA
358,413,735,1,"First",NA
358,512,3554,1,"First",NA
358,522,1794,1,"First",NA
358,629,870,1,"First",NA
358,631,2773,1,"First",NA
358,644,415,1,"First",NA
358,887,1930,1,"First",NA
358,902,3385,1,"First",NA
358,903,4863,1,"First",NA
358,913,1269,1,"First",NA
358,915,4620,1,"First",NA
359,47,2212,1,"First",NA
359,149,1275,1,"First",NA
359,204,3483,1,"First",NA
359,239,954,1,"First",NA
359,355,1022,1,"First",NA
359,432,1027,1,"First",NA
359,492,2237,1,"First",NA
359,556,2058,1,"First",NA
359,628,2302,1,"First",NA
359,706,4348,1,"First",NA
359,731,4643,1,"First",NA
359,753,1710,1,"First",NA
359,929,4820,1,"First",NA
359,986,3403,1,"First",NA
360,119,2678,1,"First",NA
360,162,96,1,"First",NA
360,254,2069,1,"First",NA
360,295,3165,1,"First",NA
360,301,584,1,"First",NA
360,362,3784,1,"First",NA
360,393,2811,1,"First",NA
360,510,3893,1,"First",NA
360,600,4519,1,"First",NA
360,645,1316,1,"First",NA
360,663,2924,1,"First",NA
361,50,3395,1,"First",NA
361,94,3509,1,"First",NA
361,214,3423,1,"First",NA
361,295,2713,1,"First",NA
361,351,2623,1,"First",NA
361,354,303,1,"First",NA
361,421,4600,1,"First",NA
361,533,683,1,"First",NA
361,595,913,1,"First",NA
361,768,1969,1,"First",NA
361,810,1345,1,"First",NA
362,82,1458,1,"First",NA
362,174,4112,1,"First",NA
362,204,4140,1,"First",NA
362,388,332,1,"First",NA
362,483,2728,1,"First",NA
362,502,3419,1,"First",NA
362,551,2872,1,"First",NA
362,562,1562,1,"First",NA
362,570,2652,1,"First",NA
362,583,2741,1,"First",NA
362,676,3996,1,"First",NA
362,689,2853,1,"First",NA
362,735,1454,1,"First",NA
362,778,4625,1,"First",NA
362,957,2875,1,"First",NA
362,976,2974,1,"First",NA
362,998,3516,1,"First",NA
363,145,2637,1,"First",NA
363,214,608,1,"First",NA
363,229,1120,1,"First",NA
363,337,1685,1,"First",NA
363,342,3829,1,"First",NA
363,422,1193,1,"First",NA
363,452,3266,1,"First",NA
363,462,680,1,"First",NA
363,481,2700,1,"First",NA
363,548,4668,1,"First",NA
363,603,2169,1,"First",NA
363,626,288,1,"First",NA
363,633,4106,1,"First",NA
363,644,2253,1,"First",NA
363,736,3188,1,"First",NA
363,783,2071,1,"First",NA
363,798,3475,1,"First",NA
363,989,2497,1,"First",NA
364,54,3981,1,"First",NA
364,66,4592,1,"First",NA
364,107,1712,1,"First",NA
364,195,681,1,"First",NA
364,196,2166,1,"First",NA
364,247,2570,1,"First",NA
364,299,2708,1,"First",NA
364,304,4484,1,"First",NA
364,335,1103,1,"First",NA
364,383,413,1,"First",NA
364,419,1043,1,"First",NA
364,482,2459,1,"First",NA
364,506,1456,1,"First",NA
364,530,1656,1,"First",NA
364,647,3744,1,"First",NA
364,663,1150,1,"First",NA
364,856,3128,1,"First",NA
364,863,1581,1,"First",NA
364,967,3541,1,"First",NA
365,36,919,1,"First",NA
365,74,3164,1,"First",NA
365,226,4974,1,"First",NA
365,246,2460,1,"First",NA
365,303,2084,1,"First",NA
365,341,1804,1,"First",NA
365,432,1684,1,"First",NA
365,502,3381,1,"First",NA
365,589,1482,1,"First",NA
365,622,2307,1,"First",NA
365,705,1527,1,"First",NA
365,725,830,1,"First",NA
366,138,4184,1,"First",NA
366,244,2428,1,"First",NA
366,245,4434,1,"First",NA
366,301,1463,1,"First",NA
366,322,2141,1,"First",NA
366,334,1523,1,"First",NA
366,346,881,1,"First",NA
366,418,4249,1,"First",NA
366,457,3284,1,"First",NA
366,481,2203,1,"First",NA
